ID Year,Year,ID State,State,ID Workforce Status,Workforce Status,ID Detailed Occupation,Detailed Occupation,Average Wage,Average Wage Appx MOE,Slug State
2014,"2014","04000US33","New Hampshire","true","true","254021","Librarians",36276.690807799445,14277.761384428986,"new-hampshire"
2014,"2014","04000US34","New Jersey","true","true","254021","Librarians",52762.268114585284,10151.99002361393,"new-jersey"
2014,"2014","04000US35","New Mexico","true","true","254021","Librarians",38517.87926727727,17580.96880209757,"new-mexico"
2014,"2014","04000US36","New York","true","true","254021","Librarians",52002.366302299284,6550.420660390553,"new-york"
2014,"2014","04000US37","North Carolina","true","true","254021","Librarians",42216.2882447665,7500.747214097375,"north-carolina"
2014,"2014","04000US38","North Dakota","true","true","254021","Librarians",41328.72873563218,25169.795092797547,"north-dakota"
2014,"2014","04000US39","Ohio","true","true","254021","Librarians",36126.089664613275,6740.173695198973,"ohio"
2014,"2014","04000US40","Oklahoma","true","true","254021","Librarians",37223.62142197599,8902.303730918014,"oklahoma"
2014,"2014","04000US41","Oregon","true","true","254021","Librarians",36927.09570154096,11371.575850866187,"oregon"
2014,"2014","04000US42","Pennsylvania","true","true","254021","Librarians",42048.73731662592,9273.379323779096,"pennsylvania"
2014,"2014","04000US44","Rhode Island","true","true","254021","Librarians",51550.56540084388,25407.202331587643,"rhode-island"
2014,"2014","04000US45","South Carolina","true","true","254021","Librarians",38179.74672489083,9501.483024118214,"south-carolina"
2014,"2014","04000US46","South Dakota","true","true","254021","Librarians",28228.147727272728,17717.31760417159,"south-dakota"
2014,"2014","04000US47","Tennessee","true","true","254021","Librarians",38795.501525941,13603.930775744439,"tennessee"
2014,"2014","04000US48","Texas","true","true","254021","Librarians",44236.627137970354,4889.87269738924,"texas"
2014,"2014","04000US49","Utah","true","true","254021","Librarians",28776.322580645163,14310.899674453642,"utah"
2014,"2014","04000US50","Vermont","true","true","254021","Librarians",29477.949367088608,20350.71378264659,"vermont"
2014,"2014","04000US51","Virginia","true","true","254021","Librarians",50604.04270715096,7792.155740983949,"virginia"
2014,"2014","04000US53","Washington","true","true","254021","Librarians",44423.75040518639,11730.39650318143,"washington"
2014,"2014","04000US54","West Virginia","true","true","254021","Librarians",36114.11492734478,29218.160455406454,"west-virginia"
2014,"2014","04000US55","Wisconsin","true","true","254021","Librarians",38405.38016070934,10352.875229997773,"wisconsin"
2014,"2014","04000US56","Wyoming","true","true","254021","Librarians",33552.09793814433,22365.807106690558,"wyoming"
2014,"2014","04000US72","Puerto Rico","true","true","254021","Librarians",27677.961862030286,7799.636466287707,"puerto-rico"
